Area,Item,Year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,hg/ha_yield,Continent
Germany,Maize,1995,700,30090.0,5.33,73664,Europe
Germany,Potatoes,1995,700,30090.0,9.75,314059,Europe
Germany,Potatoes,1995,700,30090.0,9.16,314059,Europe
Germany,Potatoes,1995,700,30090.0,5.33,314059,Europe
Germany,Soybeans,1995,700,30090.0,9.75,20587,Europe
Germany,Soybeans,1995,700,30090.0,9.16,20587,Europe
Germany,Soybeans,1995,700,30090.0,5.33,20587,Europe
Germany,Wheat,1995,700,30090.0,9.75,68882,Europe
Germany,Wheat,1995,700,30090.0,9.16,68882,Europe
Germany,Wheat,1995,700,30090.0,5.33,68882,Europe
Germany,Maize,1996,700,31683.0,7.88,78272,Europe
Germany,Maize,1996,700,31683.0,7.42,78272,Europe
Germany,Maize,1996,700,31683.0,4.49,78272,Europe
Germany,Potatoes,1996,700,31683.0,7.88,390096,Europe
Germany,Potatoes,1996,700,31683.0,7.42,390096,Europe
Germany,Potatoes,1996,700,31683.0,4.49,390096,Europe
Germany,Soybeans,1996,700,31683.0,7.88,20000,Europe
Germany,Soybeans,1996,700,31683.0,7.42,20000,Europe
Germany,Soybeans,1996,700,31683.0,4.49,20000,Europe
Germany,Wheat,1996,700,31683.0,7.88,72932,Europe
Germany,Wheat,1996,700,31683.0,7.42,72932,Europe
Germany,Wheat,1996,700,31683.0,4.49,72932,Europe
Germany,Maize,1997,700,30414.0,9.73,86577,Europe
Germany,Maize,1997,700,30414.0,9.27,86577,Europe
Germany,Maize,1997,700,30414.0,5.79,86577,Europe
Germany,Potatoes,1997,700,30414.0,9.73,384055,Europe
Germany,Potatoes,1997,700,30414.0,9.27,384055,Europe
Germany,Potatoes,1997,700,30414.0,5.79,384055,Europe
Germany,Soybeans,1997,700,30414.0,9.73,20000,Europe
Germany,Soybeans,1997,700,30414.0,9.27,20000,Europe
Germany,Soybeans,1997,700,30414.0,5.79,20000,Europe
Germany,Wheat,1997,700,30414.0,9.73,72902,Europe
Germany,Wheat,1997,700,30414.0,9.27,72902,Europe
Germany,Wheat,1997,700,30414.0,5.79,72902,Europe
Germany,Maize,1998,700,33377.0,10.05,81561,Europe
Germany,Maize,1998,700,33377.0,9.31,81561,Europe
Germany,Maize,1998,700,33377.0,5.66,81561,Europe
Germany,Potatoes,1998,700,33377.0,10.05,381394,Europe
Germany,Potatoes,1998,700,33377.0,9.31,381394,Europe
Germany,Potatoes,1998,700,33377.0,5.66,381394,Europe
Germany,Soybeans,1998,700,33377.0,10.05,21896,Europe
Germany,Soybeans,1998,700,33377.0,9.31,21896,Europe
Germany,Soybeans,1998,700,33377.0,5.66,21896,Europe
Germany,Wheat,1998,700,33377.0,10.05,72035,Europe
Germany,Wheat,1998,700,33377.0,9.31,72035,Europe
Germany,Wheat,1998,700,33377.0,5.66,72035,Europe
Germany,Maize,1999,700,30019.0,10.58,87850,Europe
Germany,Maize,1999,700,30019.0,10.02,87850,Europe
Germany,Maize,1999,700,30019.0,5.55,87850,Europe
Germany,Potatoes,1999,700,30019.0,10.58,374989,Europe
Germany,Potatoes,1999,700,30019.0,10.02,374989,Europe
Germany,Potatoes,1999,700,30019.0,5.55,374989,Europe
Germany,Soybeans,1999,700,30019.0,10.58,26010,Europe
Germany,Soybeans,1999,700,30019.0,10.02,26010,Europe
Germany,Soybeans,1999,700,30019.0,5.55,26010,Europe
Germany,Wheat,1999,700,30019.0,10.58,75411,Europe
Germany,Wheat,1999,700,30019.0,10.02,75411,Europe
Germany,Wheat,1999,700,30019.0,5.55,75411,Europe
Germany,Maize,2000,700,35273.17,10.96,92119,Europe
Germany,Maize,2000,700,35273.17,10.12,92119,Europe
Germany,Maize,2000,700,35273.17,6.33,92119,Europe
Germany,Potatoes,2000,700,35273.17,10.96,433437,Europe
Germany,Potatoes,2000,700,35273.17,10.12,433437,Europe
Germany,Potatoes,2000,700,35273.17,6.33,433437,Europe
Germany,Soybeans,2000,700,35273.17,10.96,20000,Europe
Germany,Soybeans,2000,700,35273.17,10.12,20000,Europe
Germany,Soybeans,2000,700,35273.17,6.33,20000,Europe
Germany,Wheat,2000,700,35273.17,10.96,72826,Europe
Germany,Wheat,2000,700,35273.17,10.12,72826,Europe
Germany,Wheat,2000,700,35273.17,6.33,72826,Europe
Germany,Maize,2001,700,33423.49,9.69,88376,Europe
Germany,Maize,2001,700,33423.49,9.19,88376,Europe
Germany,Maize,2001,700,33423.49,5.59,88376,Europe
Germany,Potatoes,2001,700,33423.49,9.69,407758,Europe
Germany,Potatoes,2001,700,33423.49,9.19,407758,Europe
Germany,Potatoes,2001,700,33423.49,5.59,407758,Europe
Germany,Soybeans,2001,700,33423.49,9.69,19584,Europe
Germany,Soybeans,2001,700,33423.49,9.19,19584,Europe
Germany,Soybeans,2001,700,33423.49,5.59,19584,Europe
Germany,Wheat,2001,700,33423.49,9.69,78827,Europe
Germany,Wheat,2001,700,33423.49,9.19,78827,Europe
Germany,Wheat,2001,700,33423.49,5.59,78827,Europe
Germany,Maize,2002,700,34431.72,10.26,93755,Europe
Germany,Maize,2002,700,34431.72,9.86,93755,Europe
Germany,Maize,2002,700,34431.72,6.26,93755,Europe
Germany,Potatoes,2002,700,34431.72,10.26,391226,Europe
Germany,Potatoes,2002,700,34431.72,9.86,391226,Europe
Germany,Potatoes,2002,700,34431.72,6.26,391226,Europe
Germany,Soybeans,2002,700,34431.72,10.26,15337,Europe
Germany,Soybeans,2002,700,34431.72,9.86,15337,Europe
Germany,Soybeans,2002,700,34431.72,6.26,15337,Europe
Germany,Wheat,2002,700,34431.72,10.26,69056,Europe
Germany,Wheat,2002,700,34431.72,9.86,69056,Europe
Germany,Wheat,2002,700,34431.72,6.26,69056,Europe
Germany,Maize,2004,700,34930.37,9.82,90966,Europe
Germany,Maize,2004,700,34930.37,9.48,90966,Europe
Germany,Maize,2004,700,34930.37,5.43,90966,Europe
Germany,Potatoes,2004,700,34930.37,9.82,441756,Europe
Germany,Potatoes,2004,700,34930.37,9.48,441756,Europe
Germany,Potatoes,2004,700,34930.37,5.43,441756,Europe
Germany,Wheat,2004,700,34930.37,9.82,81716,Europe
Germany,Wheat,2004,700,34930.37,9.48,81716,Europe
Germany,Wheat,2004,700,34930.37,5.43,81716,Europe
Germany,Maize,2005,700,36386.27,9.92,92139,Europe
Germany,Maize,2005,700,36386.27,9.58,92139,Europe
Germany,Maize,2005,700,36386.27,5.01,92139,Europe
Germany,Potatoes,2005,700,36386.27,9.92,419798,Europe
Germany,Potatoes,2005,700,36386.27,9.58,419798,Europe
Germany,Potatoes,2005,700,36386.27,5.01,419798,Europe
Germany,Wheat,2005,700,36386.27,9.92,74651,Europe
Germany,Wheat,2005,700,36386.27,9.58,74651,Europe
Germany,Wheat,2005,700,36386.27,5.01,74651,Europe
Germany,Maize,2006,700,38540.15,10.55,80307,Europe
Germany,Maize,2006,700,38540.15,10.15,80307,Europe
Germany,Maize,2006,700,38540.15,5.94,80307,Europe
Germany,Potatoes,2006,700,38540.15,10.55,365680,Europe
Germany,Potatoes,2006,700,38540.15,10.15,365680,Europe
Germany,Potatoes,2006,700,38540.15,5.94,365680,Europe
Germany,Soybeans,2006,700,38540.15,10.55,10000,Europe
Germany,Soybeans,2006,700,38540.15,10.15,10000,Europe
Germany,Soybeans,2006,700,38540.15,5.94,10000,Europe
Germany,Wheat,2006,700,38540.15,10.55,72007,Europe
Germany,Wheat,2006,700,38540.15,10.15,72007,Europe
Germany,Wheat,2006,700,38540.15,5.94,72007,Europe
Germany,Maize,2007,700,40740.64,10.88,94475,Europe
Germany,Maize,2007,700,40740.64,10.37,94475,Europe
Germany,Maize,2007,700,40740.64,6.28,94475,Europe
Germany,Potatoes,2007,700,40740.64,10.88,423470,Europe
Germany,Potatoes,2007,700,40740.64,10.37,423470,Europe
Germany,Potatoes,2007,700,40740.64,6.28,423470,Europe
Germany,Soybeans,2007,700,40740.64,10.88,10000,Europe
Germany,Soybeans,2007,700,40740.64,10.37,10000,Europe
Germany,Soybeans,2007,700,40740.64,6.28,10000,Europe
Germany,Wheat,2007,700,40740.64,10.88,69611,Europe
Germany,Wheat,2007,700,40740.64,10.37,69611,Europe
Germany,Wheat,2007,700,40740.64,6.28,69611,Europe
Germany,Maize,2008,700,43413.01,10.66,98099,Europe
Germany,Maize,2008,700,43413.01,10.04,98099,Europe
Germany,Maize,2008,700,43413.01,5.94,98099,Europe
Germany,Potatoes,2008,700,43413.01,10.66,437606,Europe
Germany,Potatoes,2008,700,43413.01,10.04,437606,Europe
Germany,Potatoes,2008,700,43413.01,5.94,437606,Europe
Germany,Soybeans,2008,700,43413.01,10.66,10000,Europe
Germany,Soybeans,2008,700,43413.01,10.04,10000,Europe
Germany,Soybeans,2008,700,43413.01,5.94,10000,Europe
Germany,Wheat,2008,700,43413.01,10.66,80873,Europe
Germany,Wheat,2008,700,43413.01,10.04,80873,Europe
Germany,Wheat,2008,700,43413.01,5.94,80873,Europe
Germany,Maize,2009,700,39289.43,10.06,97500,Europe
Germany,Maize,2009,700,39289.43,9.61,97500,Europe
Germany,Maize,2009,700,39289.43,5.89,97500,Europe
Germany,Potatoes,2009,700,39289.43,10.06,443045,Europe
Germany,Potatoes,2009,700,39289.43,9.61,443045,Europe
Germany,Potatoes,2009,700,39289.43,5.89,443045,Europe
Germany,Soybeans,2009,700,39289.43,10.06,10000,Europe
Germany,Soybeans,2009,700,39289.43,9.61,10000,Europe
Germany,Soybeans,2009,700,39289.43,5.89,10000,Europe
Germany,Wheat,2009,700,39289.43,10.06,78091,Europe
Germany,Wheat,2009,700,39289.43,9.61,78091,Europe
Germany,Wheat,2009,700,39289.43,5.89,78091,Europe
Germany,Maize,2010,700,40832.42,8.61,90261,Europe
Germany,Maize,2010,700,40832.42,7.97,90261,Europe
Germany,Maize,2010,700,40832.42,4.85,90261,Europe
Germany,Potatoes,2010,700,40832.42,8.61,398758,Europe
Germany,Potatoes,2010,700,40832.42,7.97,398758,Europe
Germany,Potatoes,2010,700,40832.42,4.85,398758,Europe
Germany,Soybeans,2010,700,40832.42,8.61,20000,Europe
Germany,Soybeans,2010,700,40832.42,7.97,20000,Europe
Germany,Soybeans,2010,700,40832.42,4.85,20000,Europe
Germany,Wheat,2010,700,40832.42,8.61,72120,Europe
Germany,Wheat,2010,700,40832.42,7.97,72120,Europe
Germany,Wheat,2010,700,40832.42,4.85,72120,Europe
Germany,Maize,2011,700,43754.35,10.56,106243,Europe
Germany,Maize,2011,700,43754.35,9.73,106243,Europe
Germany,Maize,2011,700,43754.35,6.56,106243,Europe
Germany,Potatoes,2011,700,43754.35,10.56,457565,Europe
Germany,Potatoes,2011,700,43754.35,9.73,457565,Europe
Germany,Potatoes,2011,700,43754.35,6.56,457565,Europe
Germany,Soybeans,2011,700,43754.35,10.56,15000,Europe
Germany,Soybeans,2011,700,43754.35,9.73,15000,Europe
Germany,Soybeans,2011,700,43754.35,6.56,15000,Europe
Germany,Wheat,2011,700,43754.35,10.56,70139,Europe
Germany,Wheat,2011,700,43754.35,9.73,70139,Europe
Germany,Wheat,2011,700,43754.35,6.56,70139,Europe
Germany,Maize,2012,700,45522.5,9.96,104802,Europe
Germany,Maize,2012,700,45522.5,9.2,104802,Europe
Germany,Maize,2012,700,45522.5,5.88,104802,Europe
Germany,Potatoes,2012,700,45522.5,9.96,447570,Europe
Germany,Potatoes,2012,700,45522.5,9.2,447570,Europe
Germany,Potatoes,2012,700,45522.5,5.88,447570,Europe
Germany,Soybeans,2012,700,45522.5,9.96,20000,Europe
Germany,Soybeans,2012,700,45522.5,9.2,20000,Europe
Germany,Soybeans,2012,700,45522.5,5.88,20000,Europe
Germany,Wheat,2012,700,45522.5,9.96,73312,Europe
Germany,Wheat,2012,700,45522.5,9.2,73312,Europe
Germany,Wheat,2012,700,45522.5,5.88,73312,Europe
Germany,Maize,2013,700,43756.1,10.12,88276,Europe
Germany,Maize,2013,700,43756.1,9.17,88276,Europe
Germany,Maize,2013,700,43756.1,6.0,88276,Europe
Germany,Potatoes,2013,700,43756.1,10.12,398258,Europe
Germany,Potatoes,2013,700,43756.1,9.17,398258,Europe
Germany,Potatoes,2013,700,43756.1,6.0,398258,Europe
Germany,Soybeans,2013,700,43756.1,10.12,20000,Europe
Germany,Soybeans,2013,700,43756.1,9.17,20000,Europe
Germany,Soybeans,2013,700,43756.1,6.0,20000,Europe
Germany,Wheat,2013,700,43756.1,10.12,79979,Europe
Germany,Wheat,2013,700,43756.1,9.17,79979,Europe
Germany,Wheat,2013,700,43756.1,6.0,79979,Europe
Ghana,Cassava,1990,1187,65.8,26.73,84170,Africa
Ghana,Maize,1990,1187,65.8,26.73,11889,Africa
Ghana,Plantains and others,1990,1187,65.8,26.73,61890,Africa
Ghana,"Rice, paddy",1990,1187,65.8,26.73,16510,Africa
Ghana,Sorghum,1990,1187,65.8,26.73,6310,Africa
Ghana,Yams,1990,1187,65.8,26.73,73451,Africa
Ghana,Cassava,1991,1187,65.8,26.6,106630,Africa
Ghana,Maize,1991,1187,65.8,26.6,15260,Africa
Ghana,Plantains and others,1991,1187,65.8,26.6,67914,Africa
Ghana,"Rice, paddy",1991,1187,65.8,26.6,15901,Africa
Ghana,Sorghum,1991,1187,65.8,26.6,9193,Africa
Ghana,Yams,1991,1187,65.8,26.6,115790,Africa
Ghana,Cassava,1992,1187,65.8,26.47,102591,Africa
Ghana,Maize,1992,1187,65.8,26.47,12040,Africa
Ghana,Plantains and others,1992,1187,65.8,26.47,68873,Africa
Ghana,"Rice, paddy",1992,1187,65.8,26.47,16499,Africa
Ghana,Sorghum,1992,1187,65.8,26.47,8422,Africa
Ghana,Yams,1992,1187,65.8,26.47,104034,Africa
Ghana,Cassava,1993,1187,65.8,26.67,112309,Africa
Ghana,Maize,1993,1187,65.8,26.67,15092,Africa
Ghana,Plantains and others,1993,1187,65.8,26.67,80432,Africa
Ghana,"Rice, paddy",1993,1187,65.8,26.67,20389,Africa
Ghana,Sorghum,1993,1187,65.8,26.67,10604,Africa
Ghana,Yams,1993,1187,65.8,26.67,131606,Africa
Ghana,Cassava,1994,1187,65.8,26.62,115776,Africa
Ghana,Maize,1994,1187,65.8,26.62,14933,Africa
Ghana,Plantains and others,1994,1187,65.8,26.62,80365,Africa
Ghana,"Rice, paddy",1994,1187,65.8,26.62,20062,Africa
Ghana,Sorghum,1994,1187,65.8,26.62,10825,Africa
Ghana,Yams,1994,1187,65.8,26.62,110256,Africa
Ghana,Cassava,1995,1187,65.8,26.87,119924,Africa
Ghana,Maize,1995,1187,65.8,26.87,15020,Africa
Ghana,Plantains and others,1995,1187,65.8,26.87,77059,Africa
Ghana,"Rice, paddy",1995,1187,65.8,26.87,20192,Africa
Ghana,Sorghum,1995,1187,65.8,26.87,10765,Africa
Ghana,Yams,1995,1187,65.8,26.87,120710,Africa
Ghana,Cassava,1996,1187,1575.5,26.61,120392,Africa
Ghana,Maize,1996,1187,1575.5,26.61,15153,Africa
Ghana,Plantains and others,1996,1187,1575.5,26.61,79711,Africa
Ghana,"Rice, paddy",1996,1187,1575.5,26.61,20496,Africa
Ghana,Sorghum,1996,1187,1575.5,26.61,11245,Africa
Ghana,Sweet potatoes,1996,1187,1575.5,26.61,13596,Africa
Ghana,Yams,1996,1187,1575.5,26.61,127793,Africa
Ghana,Cassava,1997,1187,502.0,26.58,118777,Africa
Ghana,Maize,1997,1187,502.0,26.58,15285,Africa
Ghana,Plantains and others,1997,1187,502.0,26.58,80890,Africa
Ghana,"Rice, paddy",1997,1187,502.0,26.58,16746,Africa
Ghana,Sorghum,1997,1187,502.0,26.58,10278,Africa
Ghana,Sweet potatoes,1997,1187,502.0,26.58,13593,Africa
Ghana,Yams,1997,1187,502.0,26.58,128490,Africa
Ghana,Cassava,1998,1187,297.78,27.28,113891,Africa
Ghana,Maize,1998,1187,297.78,27.28,14850,Africa
Ghana,Plantains and others,1998,1187,297.78,27.28,77780,Africa
Ghana,"Rice, paddy",1998,1187,297.78,27.28,14847,Africa
Ghana,Sorghum,1998,1187,297.78,27.28,11656,Africa
Ghana,Sweet potatoes,1998,1187,297.78,27.28,13617,Africa
Ghana,Yams,1998,1187,297.78,27.28,128148,Africa
Ghana,Cassava,1999,1187,114.13,26.74,122528,Africa
Ghana,Maize,1999,1187,114.13,26.74,14557,Africa
Ghana,Plantains and others,1999,1187,114.13,26.74,81007,Africa
Ghana,"Rice, paddy",1999,1187,114.13,26.74,19919,Africa
Ghana,Sorghum,1999,1187,114.13,26.74,9689,Africa
Ghana,Sweet potatoes,1999,1187,114.13,26.74,13846,Africa
Ghana,Yams,1999,1187,114.13,26.74,133871,Africa
Ghana,Cassava,2000,1187,81.63,26.83,122812,Africa
Ghana,Maize,2000,1187,81.63,26.83,14578,Africa
Ghana,Plantains and others,2000,1187,81.63,26.83,79071,Africa
Ghana,"Rice, paddy",2000,1187,81.63,26.83,21589,Africa
Ghana,Sorghum,2000,1187,81.63,26.83,9692,Africa
Ghana,Sweet potatoes,2000,1187,81.63,26.83,13953,Africa
Ghana,Yams,2000,1187,81.63,26.83,128847,Africa
Ghana,Cassava,2001,1187,82.0,26.76,123436,Africa
Ghana,Maize,2001,1187,82.0,26.76,13150,Africa
Ghana,Plantains and others,2001,1187,82.0,26.76,78227,Africa
Ghana,"Rice, paddy",2001,1187,82.0,26.76,20185,Africa
Ghana,Sorghum,2001,1187,82.0,26.76,8499,Africa
Ghana,Sweet potatoes,2001,1187,82.0,26.76,14066,Africa
Ghana,Yams,2001,1187,82.0,26.76,123414,Africa
Ghana,Cassava,2002,1187,89.88,26.92,122489,Africa
Ghana,Maize,2002,1187,89.88,26.92,14900,Africa
Ghana,Plantains and others,2002,1187,89.88,26.92,82297,Africa
Ghana,"Rice, paddy",2002,1187,89.88,26.92,22799,Africa
Ghana,Sorghum,2002,1187,89.88,26.92,9375,Africa
Ghana,Sweet potatoes,2002,1187,89.88,26.92,14071,Africa
Ghana,Yams,2002,1187,89.88,26.92,129996,Africa
Ghana,Cassava,2004,1187,134.25,27.02,124228,Africa
Ghana,Maize,2004,1187,134.25,27.02,15794,Africa
Ghana,Plantains and others,2004,1187,134.25,27.02,84670,Africa
Ghana,"Rice, paddy",2004,1187,134.25,27.02,20253,Africa
Ghana,Sorghum,2004,1187,134.25,27.02,9627,Africa
Ghana,Sweet potatoes,2004,1187,134.25,27.02,14259,Africa
Ghana,Yams,2004,1187,134.25,27.02,125220,Africa
Ghana,Cassava,2005,1187,166.16,27.06,127560,Africa
Ghana,Maize,2005,1187,166.16,27.06,15613,Africa
Ghana,Plantains and others,2005,1187,166.16,27.06,96276,Africa
Ghana,"Rice, paddy",2005,1187,166.16,27.06,23917,Africa
Ghana,Sorghum,2005,1187,166.16,27.06,10000,Africa
Ghana,Sweet potatoes,2005,1187,166.16,27.06,13869,Africa
Ghana,Yams,2005,1187,166.16,27.06,108072,Africa
Ghana,Cassava,2006,1187,771.58,27.1,122000,Africa
Ghana,Maize,2006,1187,771.58,27.1,14994,Africa
Ghana,Plantains and others,2006,1187,771.58,27.1,96990,Africa
Ghana,"Rice, paddy",2006,1187,771.58,27.1,20000,Africa
Ghana,Sorghum,2006,1187,771.58,27.1,9844,Africa
Ghana,Sweet potatoes,2006,1187,771.58,27.1,14765,Africa
Ghana,Yams,2006,1187,771.58,27.1,131938,Africa
Ghana,Cassava,2007,1187,119.86,27.16,127640,Africa
Ghana,Maize,2007,1187,119.86,27.16,15437,Africa
Ghana,Plantains and others,2007,1187,119.86,27.16,105924,Africa
Ghana,"Rice, paddy",2007,1187,119.86,27.16,17015,Africa
Ghana,Sorghum,2007,1187,119.86,27.16,7427,Africa
Ghana,Sweet potatoes,2007,1187,119.86,27.16,15242,Africa
Ghana,Yams,2007,1187,119.86,27.16,135233,Africa
Ghana,Cassava,2008,1187,350.83,26.98,135145,Africa
Ghana,Maize,2008,1187,350.83,26.98,17371,Africa
Ghana,Plantains and others,2008,1187,350.83,26.98,107039,Africa
Ghana,"Rice, paddy",2008,1187,350.83,26.98,22735,Africa
Ghana,Sorghum,2008,1187,350.83,26.98,11997,Africa
Ghana,Sweet potatoes,2008,1187,350.83,26.98,15759,Africa
Ghana,Yams,2008,1187,350.83,26.98,140831,Africa
Ghana,Cassava,2009,1187,378.97,27.14,138074,Africa
Ghana,Maize,2009,1187,378.97,27.14,16969,Africa
Ghana,Plantains and others,2009,1187,378.97,27.14,109659,Africa
Ghana,"Rice, paddy",2009,1187,378.97,27.14,24109,Africa
Ghana,Sorghum,2009,1187,378.97,27.14,13119,Africa
Ghana,Sweet potatoes,2009,1187,378.97,27.14,16326,Africa
Ghana,Yams,2009,1187,378.97,27.14,152555,Africa
Ghana,Cassava,2010,1187,378.97,27.57,154330,Africa
Ghana,Maize,2010,1187,378.97,27.57,18874,Africa
Ghana,Plantains and others,2010,1187,378.97,27.57,107868,Africa
Ghana,"Rice, paddy",2010,1187,378.97,27.57,27126,Africa
Ghana,Sorghum,2010,1187,378.97,27.57,12846,Africa
Ghana,Sweet potatoes,2010,1187,378.97,27.57,16904,Africa
Ghana,Yams,2010,1187,378.97,27.57,154841,Africa
Ghana,Cassava,2011,1187,378.97,27.11,160124,Africa
Ghana,Maize,2011,1187,378.97,27.11,16458,Africa
Ghana,Plantains and others,2011,1187,378.97,27.11,107574,Africa
Ghana,"Rice, paddy",2011,1187,378.97,27.11,23495,Africa
Ghana,Sorghum,2011,1187,378.97,27.11,11790,Africa
Ghana,Sweet potatoes,2011,1187,378.97,27.11,17687,Africa
Ghana,Yams,2011,1187,378.97,27.11,155906,Africa
Ghana,Cassava,2012,1187,378.97,26.86,167489,Africa
Ghana,Maize,2012,1187,378.97,26.86,18712,Africa
Ghana,Plantains and others,2012,1187,378.97,26.86,105443,Africa
Ghana,"Rice, paddy",2012,1187,378.97,26.86,25386,Africa
Ghana,Sorghum,2012,1187,378.97,26.86,12129,Africa
Ghana,Sweet potatoes,2012,1187,378.97,26.86,18243,Africa
Ghana,Yams,2012,1187,378.97,26.86,155717,Africa
Ghana,Cassava,2013,1187,378.97,27.24,182704,Africa
Ghana,Maize,2013,1187,378.97,27.24,17240,Africa
Ghana,Plantains and others,2013,1187,378.97,27.24,108397,Africa
Ghana,"Rice, paddy",2013,1187,378.97,27.24,26378,Africa
Ghana,Sorghum,2013,1187,378.97,27.24,11369,Africa
Ghana,Sweet potatoes,2013,1187,378.97,27.24,18243,Africa
Ghana,Yams,2013,1187,378.97,27.24,167820,Africa
Greece,Maize,1990,652,7420.0,18.05,96965,Europe
Greece,Potatoes,1990,652,7420.0,18.05,189470,Europe
Greece,"Rice, paddy",1990,652,7420.0,18.05,60000,Europe
Greece,Sorghum,1990,652,7420.0,18.05,20000,Europe
Greece,Soybeans,1990,652,7420.0,18.05,30000,Europe
Greece,Sweet potatoes,1990,652,7420.0,18.05,168333,Europe
Greece,Wheat,1990,652,7420.0,18.05,19332,Europe
Greece,Maize,1991,652,7420.0,17.07,101042,Europe
Greece,Potatoes,1991,652,7420.0,17.07,202182,Europe
Greece,"Rice, paddy",1991,652,7420.0,17.07,54938,Europe
Greece,Sorghum,1991,652,7420.0,17.07,30000,Europe
Greece,Soybeans,1991,652,7420.0,17.07,27500,Europe
Greece,Sweet potatoes,1991,652,7420.0,17.07,200958,Europe
Greece,Wheat,1991,652,7420.0,17.07,31183,Europe
Greece,Maize,1992,652,7869.0,17.13,99762,Europe
Greece,Potatoes,1992,652,7869.0,17.13,204323,Europe
Greece,"Rice, paddy",1992,652,7869.0,17.13,73611,Europe
Greece,Sorghum,1992,652,7869.0,17.13,20000,Europe
Greece,Soybeans,1992,652,7869.0,17.13,30000,Europe
Greece,Sweet potatoes,1992,652,7869.0,17.13,235305,Europe
Greece,Wheat,1992,652,7869.0,17.13,24315,Europe
Greece,Maize,1993,652,8826.0,17.53,98951,Europe
Greece,Potatoes,1993,652,8826.0,17.53,202484,Europe
Greece,"Rice, paddy",1993,652,8826.0,17.53,73904,Europe
Greece,Sorghum,1993,652,8826.0,17.53,56238,Europe
Greece,Soybeans,1993,652,8826.0,17.53,24307,Europe
Greece,Sweet potatoes,1993,652,8826.0,17.53,207924,Europe
Greece,Wheat,1993,652,8826.0,17.53,22952,Europe
Greece,Maize,1994,652,6341.0,18.47,97800,Europe
Greece,Potatoes,1994,652,6341.0,18.47,200479,Europe
Greece,"Rice, paddy",1994,652,6341.0,18.47,80813,Europe
Greece,Sorghum,1994,652,6341.0,18.47,37895,Europe
Greece,Soybeans,1994,652,6341.0,18.47,20107,Europe
Greece,Sweet potatoes,1994,652,6341.0,18.47,207442,Europe
Greece,Wheat,1994,652,6341.0,18.47,27510,Europe
