bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,price
3,2.5,2260,8040,2.0,0,0,3,2260,0,1990,0,335000.0
4,2.0,2350,4815,1.5,0,0,4,1450,900,1914,0,767500.0
3,2.5,1690,1613,2.0,0,0,3,1150,540,2014,0,386591.0
3,1.0,1320,5750,1.5,0,0,3,1320,0,1913,0,279000.0
4,2.5,2690,32780,2.0,0,0,3,2690,0,1998,0,620000.0
4,2.25,2810,23400,1.0,0,1,3,1710,1100,1958,0,407000.0
3,2.5,2280,213879,2.0,0,0,3,2280,0,1994,0,364250.0
4,2.5,2870,9292,2.0,0,0,3,2540,330,1979,0,399000.0
3,2.5,3030,30007,1.5,0,0,4,3030,0,1992,0,766950.0
4,2.75,2940,4232,2.0,0,0,3,2940,0,2004,0,710000.0
3,1.0,1190,4120,1.0,0,0,3,1190,0,1929,0,320000.0
3,2.5,1800,3253,2.0,0,0,3,1800,0,2001,0,300000.0
3,1.75,1580,9187,1.0,0,0,3,1180,400,1993,0,263000.0
3,2.5,1730,4408,2.0,0,0,3,1730,0,1996,0,445000.0
3,2.0,1910,9001,1.0,0,0,4,1910,0,1957,0,554000.0
2,1.75,1000,5100,1.0,0,0,3,940,60,1906,0,335000.0
4,2.75,2520,6964,1.0,0,0,4,1260,1260,1987,0,307000.0
3,1.0,1420,8160,1.0,0,0,3,970,450,1947,0,404000.0
4,3.5,3080,5250,2.0,0,0,3,3080,0,2003,0,775000.0
3,1.0,1060,9126,1.0,0,2,5,1060,0,1956,0,220000.0
4,2.5,2160,9750,2.0,0,0,3,2160,0,1983,0,518000.0
4,3.5,4060,9486,2.0,0,0,3,4060,0,2005,0,1600000.0
1,2.25,1940,2550,2.0,0,0,4,1100,840,1979,0,315000.0
4,2.5,2250,11349,2.0,0,0,3,2250,0,1991,0,572650.0
2,1.0,1620,9205,1.0,0,0,5,850,770,1921,0,350000.0
2,1.0,920,5850,1.0,0,0,4,920,0,1900,0,285000.0
3,2.5,1370,7247,2.0,0,0,3,1370,0,1995,0,231000.0
3,1.0,920,5200,1.0,0,0,4,920,0,1969,0,179000.0
3,1.5,1360,9625,1.0,0,0,3,1360,0,1963,0,244000.0
3,1.5,1630,11662,1.0,0,0,3,1630,0,1943,1963,185850.0
6,2.5,3610,12033,2.0,0,0,3,3210,400,1970,0,610000.0
4,2.5,3010,9155,2.0,0,0,3,3010,0,2005,0,419000.0
3,1.75,2320,6400,1.0,0,2,4,1420,900,1957,0,779000.0
5,3.0,3290,14134,1.0,0,0,3,1870,1420,2004,0,695000.0
3,2.5,2040,7580,2.0,0,2,3,2040,0,1998,0,319900.0
3,2.75,1920,7700,1.0,0,0,4,1320,600,1978,0,329000.0
3,2.5,2120,4512,2.0,0,0,3,2120,0,1988,0,475226.0
3,2.5,2170,5000,2.0,0,0,3,2170,0,2003,0,638000.0
2,1.5,1330,15873,1.0,0,0,3,900,430,1984,0,440000.0
3,2.0,1580,5080,1.0,0,0,4,800,780,1942,0,214000.0
3,2.75,3580,14217,2.0,0,3,4,2210,1370,1989,0,600000.0
4,2.0,2580,4500,2.0,0,0,4,1850,730,1905,0,935000.0
4,1.75,1930,10210,1.5,0,2,3,1670,260,1941,0,630000.0
3,2.5,2120,4780,2.0,0,0,3,2120,0,2004,0,575000.0
3,2.5,1990,20466,1.5,0,0,4,1410,580,1987,0,345000.0
4,1.75,1310,9690,1.0,0,0,4,1310,0,1967,0,323000.0
3,2.5,2670,13218,1.0,0,0,4,2670,0,1988,0,425000.0
2,2.25,1910,108900,1.0,0,0,4,1010,900,1972,0,411000.0
4,1.5,1530,9000,1.0,0,0,4,1530,0,1976,0,299800.0
6,1.75,2920,5000,2.5,0,0,4,2780,140,1908,0,823000.0
3,1.0,1010,8108,1.0,0,0,3,1010,0,1955,0,200000.0
4,1.75,2450,13300,1.0,0,2,4,1630,820,1987,0,760000.0
4,2.5,1820,3899,2.0,0,0,3,1820,0,1999,0,359950.0
4,2.5,2090,8325,1.0,0,0,4,1470,620,1983,0,375000.0
2,1.75,2200,89298,1.0,0,0,3,1100,1100,1973,0,295000.0
4,3.0,2250,7882,2.0,0,0,3,1570,680,1986,0,250000.0
3,2.25,1450,1387,3.0,0,0,3,1450,0,2000,0,497000.0
4,2.5,2280,8798,2.0,0,0,4,2280,0,1987,0,520000.0
4,3.5,2720,6781,2.0,0,0,3,2100,620,1999,0,365000.0
3,2.25,2250,8000,1.0,0,0,3,1460,790,1976,0,459900.0
3,2.0,1090,6090,1.0,0,0,3,940,150,1940,0,158000.0
3,2.0,1970,9600,1.0,0,0,4,1300,670,1967,0,294700.0
4,2.25,2780,15075,2.0,0,0,3,2780,0,1985,0,439950.0
4,2.25,2290,40946,1.0,0,3,4,1550,740,1960,0,899000.0
3,1.75,2330,12141,1.0,0,0,3,1390,940,1983,0,535000.0
4,4.5,4060,10800,2.0,0,0,3,4060,0,2007,0,530000.0
4,2.0,1470,7000,1.0,0,0,4,1470,0,1967,0,215000.0
2,1.0,1620,5400,1.0,0,0,3,920,700,1926,0,290000.0
5,2.75,3220,5934,2.0,0,0,3,3220,0,2006,0,798000.0
4,2.5,3270,9578,2.0,0,0,3,3270,0,1993,0,785000.0
3,1.75,2160,8565,1.0,0,0,3,1730,430,1971,0,433000.0
2,1.0,1150,6835,1.0,0,1,3,1010,140,1922,0,425000.0
4,2.5,2240,7540,1.0,0,0,3,1540,700,1962,0,654000.0
3,1.5,1280,5065,2.0,0,0,4,1280,0,1983,0,215000.0
3,1.0,840,6540,1.0,0,0,3,840,0,1970,2014,232000.0
3,1.75,1680,10500,1.0,0,0,4,1680,0,1959,0,675000.0
5,2.75,2330,8000,1.0,0,0,4,1550,780,1972,0,665000.0
4,2.5,3030,29163,2.0,0,0,3,3030,0,1998,0,835000.0
6,3.0,2880,7560,2.0,0,0,3,2880,0,1980,0,525000.0
3,2.75,2910,3094,2.0,0,2,5,2010,900,1939,0,780000.0
4,3.25,3090,67518,2.0,0,0,3,3090,0,1988,0,844000.0
4,2.75,2720,54048,2.0,0,0,3,2720,0,1985,0,680000.0
3,1.5,1310,8100,1.0,0,0,3,1310,0,1965,0,290000.0
2,1.0,1790,15783,1.0,0,0,4,1360,430,1959,0,560000.0
3,2.5,2830,6536,2.0,0,0,3,2830,0,1989,0,605500.0
4,2.5,3150,5979,2.0,0,0,3,3150,0,2005,0,762500.0
5,3.25,3930,5500,2.0,0,0,3,2910,1020,2014,0,1740000.0
6,2.75,2840,8346,1.0,0,0,5,1420,1420,1961,0,665000.0
5,1.0,2480,4400,1.5,0,0,3,1640,840,1919,0,540000.0
3,2.5,1930,6180,1.0,0,0,3,1330,600,1961,0,375000.0
3,1.0,1260,6826,1.0,0,0,3,720,540,1944,0,342000.0
3,1.0,670,23522,1.0,0,0,4,670,0,1968,0,340000.0
5,3.25,3930,12719,2.0,0,2,4,2540,1390,1974,0,1250000.0
4,2.5,3160,13063,2.0,0,0,3,3160,0,1999,0,693000.0
4,1.75,1770,12462,1.0,0,2,4,1770,0,1962,0,638500.0
5,3.0,2240,18265,2.0,0,0,4,2240,0,1963,0,805000.0
3,1.0,990,8062,1.0,0,0,4,990,0,1960,0,250000.0
3,2.5,1580,4698,2.0,0,0,3,1580,0,1998,0,325000.0
4,1.75,1560,4290,2.0,0,0,3,1560,0,1994,0,270000.0
6,2.5,2640,3680,2.0,0,0,5,1760,880,1922,0,880000.0
2,1.75,2120,6350,1.0,0,0,4,1440,680,1924,0,300000.0
2,1.0,1200,8750,1.0,0,0,3,1200,0,1948,0,290000.0
4,4.0,5040,17208,1.0,0,0,5,2870,2170,1976,0,2850000.0
3,1.0,1460,5825,1.0,0,0,5,1260,200,1942,0,259950.0
4,3.25,4890,13402,2.0,0,0,3,4890,0,2004,0,1780000.0
3,1.0,1580,5250,1.0,0,0,5,1580,0,1954,0,299950.0
3,2.25,2100,43560,1.0,0,0,4,1330,770,1977,0,483000.0
3,2.25,2060,8640,1.0,0,0,4,2060,0,1966,0,890000.0
3,2.5,1690,4500,1.5,0,1,4,1690,0,1928,0,719000.0
4,3.0,3370,100681,1.0,0,0,5,1920,1450,1977,0,785000.0
3,2.5,2330,3995,2.0,0,0,3,2330,0,2006,0,660000.0
4,1.75,1820,8118,1.0,0,0,4,1080,740,1980,0,264000.0
3,1.75,1890,11141,1.0,0,0,4,1890,0,1968,0,575000.0
4,3.75,3820,53574,1.0,0,0,3,3820,0,1994,0,1215000.0
3,2.5,2770,98881,2.0,0,0,3,2770,0,1991,0,475000.0
4,3.5,3020,12750,2.0,0,0,3,3020,0,1990,0,845800.0
3,1.75,1170,8182,1.0,0,0,3,1170,0,1962,0,352500.0
3,1.0,1270,8400,1.0,0,0,3,1270,0,1955,0,347000.0
4,2.75,1950,6192,2.0,0,0,3,1950,0,1992,0,560000.0
4,2.75,2230,50094,1.0,0,2,4,1330,900,1977,0,323000.0
3,1.75,2220,22081,1.5,0,0,4,2220,0,1922,0,595000.0
4,2.0,2060,6400,1.0,0,0,3,1170,890,1977,0,257500.0
3,1.0,1100,4600,1.0,0,0,3,1100,0,1917,0,450000.0
4,1.0,1140,7208,1.0,0,0,3,900,240,1970,0,410000.0
3,1.75,1980,13503,1.0,0,2,4,1320,660,1952,0,810000.0
5,3.0,2480,10090,1.0,0,0,3,1300,1180,2004,0,372500.0
3,1.0,1050,9083,1.0,0,0,3,1050,0,1951,0,325000.0
3,1.0,1260,7660,1.0,0,0,3,1260,0,1947,0,280000.0
3,2.0,1680,19978,1.0,0,0,3,880,800,1948,0,258000.0
4,1.0,1360,5900,1.5,0,0,4,1360,0,1949,0,329950.0
4,2.5,2450,12987,1.0,0,0,4,2030,420,1980,0,836000.0
5,2.5,2260,7040,2.0,0,0,3,2260,0,1999,0,365000.0
2,1.0,1060,6000,1.0,0,0,4,1060,0,1908,0,111300.0
4,2.5,3720,105850,2.0,0,0,4,3720,0,1984,0,864000.0
3,1.75,1610,8613,1.0,0,0,5,1610,0,1962,0,725000.0
4,2.5,3350,6605,2.0,0,0,3,2670,680,1990,0,550000.0
2,1.0,790,7500,1.0,0,0,3,790,0,1951,0,130000.0
2,1.75,1660,4000,1.0,0,0,3,990,670,1940,0,765000.0
3,1.5,1420,7480,1.0,0,0,4,1420,0,1963,0,255000.0
3,2.5,2050,40003,1.0,0,0,4,1570,480,1977,0,439500.0
3,1.75,1250,5546,1.0,0,0,4,1250,0,1987,0,268000.0
3,1.75,1700,8534,1.0,0,0,4,1700,0,1953,0,985000.0
4,2.5,2660,8469,2.0,0,0,3,2660,0,1994,0,751305.0
3,1.0,1350,7553,1.5,0,0,3,1350,0,1914,0,280000.0
4,2.0,1810,8750,1.0,0,0,2,1110,700,1967,0,304000.0
4,2.75,2210,13235,2.0,0,0,3,1730,480,1988,0,200000.0
3,1.5,2120,41325,1.0,0,0,4,1420,700,1973,0,325000.0
3,2.25,2470,11603,2.0,0,2,3,1540,930,1988,0,736000.0
4,2.5,2700,6515,2.0,0,0,3,2700,0,1998,0,426500.0
2,1.75,1760,4400,1.0,0,0,4,880,880,1930,0,640000.0
5,2.0,1930,6120,1.5,0,0,3,1930,0,1941,1969,230000.0
4,1.0,1680,5043,1.5,0,0,4,1680,0,1911,0,366350.0
2,1.0,1390,8336,1.0,0,0,4,910,480,1946,0,365000.0
4,2.25,2240,8322,2.0,0,0,3,2240,0,1979,0,482000.0
4,1.0,1980,7991,1.5,0,0,3,1980,0,1962,0,345000.0
3,1.75,1830,5120,1.5,0,2,5,1830,0,1903,0,682000.0
3,1.75,980,6002,1.0,0,0,4,980,0,1942,0,657500.0
6,2.5,3550,6533,2.0,0,0,3,3550,0,1925,0,895000.0
3,1.5,1660,5665,1.0,0,0,5,920,740,1918,0,425000.0
4,2.5,2490,8750,2.0,0,0,3,2040,450,1976,0,532500.0
4,2.5,2329,9436,2.0,0,0,3,2329,0,1995,0,540000.0
3,2.25,1790,9580,2.0,0,0,3,1790,0,1984,0,578000.0
3,3.0,2830,6041,2.0,0,3,3,1840,990,1915,0,1086000.0
3,1.0,1160,9750,1.0,0,0,3,1160,0,1968,0,322500.0
3,1.0,1000,10560,1.0,0,0,3,1000,0,1955,0,140000.0
3,2.5,2540,51836,1.0,0,0,4,1820,720,1976,0,485000.0
2,1.5,1750,19709,1.5,0,0,4,1440,310,1978,0,575000.0
3,2.5,2890,21780,2.0,0,0,3,2890,0,2000,0,421000.0
4,2.0,1870,3497,1.0,0,0,3,1200,670,1954,0,355000.0
4,2.25,2200,6967,2.0,0,0,3,2200,0,1986,0,515000.0
3,1.0,1300,7200,1.0,0,0,4,1300,0,1952,0,309000.0
5,2.25,3410,35536,2.0,0,0,3,2530,880,1974,0,815000.0
3,1.0,1160,7875,1.0,0,0,3,1160,0,1953,0,285000.0
3,1.75,2100,5000,1.5,0,0,3,2100,0,1916,0,700000.0
3,2.5,1490,8628,2.0,0,0,3,1490,0,1994,0,289000.0
4,3.0,3280,62726,1.5,0,0,3,3280,0,1979,0,458000.0
3,1.75,1450,8378,1.0,0,0,4,1450,0,1978,0,230000.0
3,2.5,1930,7120,1.0,0,0,4,1420,510,1961,0,432500.0
3,1.75,1660,10440,1.0,0,0,3,1040,620,1978,0,288000.0
3,1.75,1260,12330,1.0,0,0,3,1260,0,1968,0,354000.0
3,1.0,1170,11000,1.0,0,0,2,1170,0,1980,0,119500.0
4,3.0,3350,23781,1.0,0,0,4,2020,1330,1979,0,805000.0
3,2.5,1420,2581,3.0,0,0,3,1420,0,2004,0,435000.0
3,1.75,2170,10018,1.0,0,0,4,1630,540,1978,0,260000.0
4,1.75,1800,8385,1.0,0,0,5,900,900,1950,0,377000.0
4,2.5,2000,7376,2.0,0,0,3,2000,0,1990,0,602000.0
3,1.75,1660,4800,1.0,0,0,3,960,700,1941,1996,530000.0
4,2.0,1540,3740,1.0,0,0,4,770,770,1946,0,525000.0
2,1.5,1160,1086,2.0,0,0,3,890,270,2006,0,250000.0
3,1.0,1700,6356,1.5,0,0,3,1700,0,1907,0,681000.0
3,1.75,1580,20588,1.0,0,0,3,1580,0,1970,0,625000.0
3,2.5,2080,3920,2.0,0,0,3,2080,0,2010,0,448500.0
3,2.0,1030,7260,1.0,0,0,3,1030,0,1947,0,260000.0
3,1.75,1770,8050,1.0,0,0,4,1020,750,1963,0,538000.0
3,2.0,1540,7947,1.0,0,0,3,1120,420,1961,0,385500.0
4,2.5,2650,6000,2.0,0,0,3,2650,0,2000,0,428400.0
4,2.75,2690,9240,2.0,0,0,3,2690,0,1998,0,346290.0
4,2.75,2210,8430,2.0,0,0,3,2210,0,1999,0,587000.0
4,2.5,2390,6775,2.0,0,0,3,2390,0,2003,0,355000.0
5,2.75,2580,7865,1.0,0,0,4,1480,1100,1964,0,650000.0
4,2.5,2160,5455,2.0,0,0,3,2160,0,2003,0,340000.0
4,2.5,2230,8624,1.0,0,0,4,1430,800,1969,0,565000.0
4,2.0,2000,5000,1.5,0,0,5,2000,0,1925,0,630000.0
3,1.0,1280,7198,1.0,0,0,5,1280,0,1916,1983,227000.0
4,2.75,2810,17674,1.0,0,0,4,1640,1170,1978,0,600000.0
4,1.75,1680,6758,1.0,0,0,3,1680,0,1974,0,540400.0
3,2.5,2150,8060,2.0,0,0,3,2150,0,1995,0,569000.0
3,2.5,2820,8159,2.0,0,0,3,2820,0,2004,0,735000.0
3,2.25,1750,9353,1.0,0,0,3,1210,540,1987,0,434000.0
2,2.0,1060,4000,1.0,0,0,2,1000,60,1914,0,578888.0
4,2.75,2430,20720,1.0,0,0,3,2430,0,1967,0,465425.0
4,2.75,2660,7754,1.5,0,0,3,1590,1070,1986,0,280500.0
2,2.0,1670,3507,1.0,0,0,3,1670,0,2007,0,539950.0
3,2.0,1380,15426,1.0,0,0,4,1380,0,1968,0,406430.0
4,3.75,4160,35000,2.0,0,0,3,4160,0,1991,0,1150000.0
3,2.5,1790,6191,2.0,0,0,3,1790,0,1992,0,250000.0
3,2.5,1940,8547,1.0,0,0,3,1460,480,1989,0,266000.0
3,2.0,1390,7200,1.0,0,0,3,1390,0,1996,0,258000.0
3,2.0,2200,21890,1.0,0,2,3,1200,1000,1961,0,472000.0
3,2.25,1264,1536,2.0,0,0,3,1264,0,2003,0,530000.0
2,1.0,1095,5120,1.5,0,0,3,1095,0,1901,0,302282.0
2,1.0,850,6213,1.0,0,0,3,750,100,1916,0,370000.0
4,2.0,1760,5307,1.5,0,0,4,1170,590,1948,0,625000.0
1,1.0,690,6825,1.0,0,0,4,690,0,1917,0,142500.0
3,1.75,1400,7405,1.0,0,0,3,1400,0,1961,0,334000.0
5,3.0,1810,3000,2.0,0,0,3,1810,0,1998,0,362000.0
2,1.0,1310,4000,1.0,0,0,3,950,360,1942,0,181000.0
3,1.0,1400,10425,1.0,0,0,4,1400,0,1968,0,241500.0
3,1.75,2350,12720,1.0,0,0,4,1180,1170,1964,0,245000.0
3,1.0,1150,8848,1.0,0,0,3,1150,0,1968,0,227500.0
5,1.5,1710,8100,1.5,0,0,4,1710,0,1961,0,158550.0
3,2.25,1660,10247,1.0,0,0,5,1130,530,1968,0,450000.0
3,1.75,1950,10080,1.0,0,0,4,1950,0,1967,0,485000.0
4,1.75,1780,9794,1.0,0,0,3,1780,0,1967,0,353000.0
4,3.0,2450,4668,2.0,0,0,3,2450,0,2004,0,500000.0
1,2.25,2060,10600,1.5,0,0,3,1560,500,1927,1983,360000.0
3,1.5,1540,11858,1.0,0,0,4,1540,0,1966,0,357500.0
3,2.5,1650,13816,2.0,0,0,3,1650,0,1998,0,272000.0
3,1.0,1160,7854,1.0,0,0,3,1160,0,1960,0,422000.0
2,2.0,1440,15000,1.0,0,0,3,1440,0,1985,0,365000.0
3,1.75,2150,13789,1.0,0,0,4,1610,540,1966,0,450000.0
2,1.0,1060,6504,1.0,0,0,3,1060,0,1950,0,275053.0
3,2.75,2620,17919,1.0,0,1,4,2620,0,1949,0,1880000.0
3,1.75,1630,9000,1.0,0,0,3,960,670,1955,0,725000.0
3,1.75,1840,9697,1.0,0,0,4,1500,340,1985,0,235000.0
2,1.0,820,4206,1.0,0,0,3,820,0,1949,0,510000.0
2,1.0,820,4206,1.0,0,0,3,820,0,1949,0,489950.0
3,2.5,2010,4195,2.0,0,0,3,2010,0,1998,0,463000.0
4,2.25,1990,5948,2.0,0,0,3,1990,0,1991,0,536000.0
4,2.5,2990,6145,2.0,0,0,3,2990,0,2003,0,375000.0
4,2.5,2540,4727,2.0,0,0,3,2540,0,1999,0,630000.0
3,2.25,1640,14374,1.0,0,0,4,1140,500,1963,0,362000.0
4,2.75,2500,11659,1.0,0,2,3,1490,1010,1979,0,350000.0
4,3.5,4020,13515,2.0,0,0,3,4020,0,2001,0,1691000.0
3,2.0,1500,8775,1.0,0,0,3,1390,110,1943,0,255000.0
4,2.5,1594,7665,1.0,0,0,5,1088,506,1975,0,269000.0
4,3.0,2130,4838,1.5,0,0,4,2130,0,1930,0,370000.0
3,1.0,1130,7920,1.0,0,0,3,1130,0,1961,0,270000.0
3,2.0,1690,9516,1.0,0,0,3,1690,0,1997,0,265000.0
2,1.0,1440,4046,1.0,0,0,3,960,480,1946,0,487000.0
4,3.25,3270,6027,2.0,0,0,3,3270,0,2001,0,835000.0
4,3.25,4350,112750,1.0,0,0,3,2200,2150,2006,0,850000.0
4,2.75,1610,11201,1.0,0,0,5,1020,590,1982,0,575000.0
3,1.0,950,8000,1.0,0,0,3,950,0,1968,0,335000.0
3,1.0,1010,7200,1.0,0,0,5,1010,0,1948,0,318000.0
3,2.0,1420,11325,1.0,0,0,3,1420,0,1980,0,510000.0
3,1.5,1200,9720,1.0,0,0,4,1200,0,1965,0,242500.0
5,2.25,2020,8400,1.0,0,0,4,1010,1010,1963,0,750000.0
5,3.5,3390,7950,2.0,0,2,3,3390,0,2003,0,439900.0
2,1.0,1700,3040,1.5,0,0,3,1460,240,1914,0,710000.0
5,3.25,3410,9088,2.0,0,3,3,2760,650,1912,0,2400000.0
3,1.75,2030,13700,1.0,0,0,3,1630,400,1976,0,435000.0
4,2.75,2860,6867,1.0,0,1,5,1560,1300,1946,0,874000.0
4,1.75,1690,4080,1.0,0,0,4,870,820,1984,0,385000.0
2,1.0,760,4746,1.0,0,0,3,760,0,1930,0,110000.0
3,1.75,1780,8085,1.0,0,0,3,1210,570,1976,0,477000.0
3,2.0,1550,6394,1.5,0,0,5,1550,0,1918,0,500000.0
4,2.5,4090,11225,2.0,0,0,3,4090,0,2005,0,885000.0
2,1.0,880,5600,1.0,0,0,5,880,0,1955,0,235000.0
3,2.75,1320,15236,1.0,0,0,3,880,440,1995,0,210000.0
2,1.0,950,4000,1.0,0,0,3,950,0,1910,0,320000.0
3,1.75,1390,7904,1.0,0,0,3,1390,0,1985,0,406000.0
3,1.75,1900,10225,1.0,0,0,4,1220,680,1963,0,350000.0
2,0.75,1392,43710,1.5,0,0,4,1392,0,1978,0,350000.0
4,2.5,3340,8930,2.0,0,2,3,3340,0,1999,0,720000.0
4,2.75,2750,14982,1.0,0,3,3,1720,1030,1981,0,604700.0
3,1.0,1400,5662,1.5,0,0,5,1400,0,1920,0,343000.0
3,2.25,2220,15757,1.0,0,0,3,1280,940,1982,0,558000.0
4,1.0,1210,7740,1.5,0,0,3,1210,0,1922,0,364000.0
3,1.75,2390,11242,1.0,0,0,3,1290,1100,1959,0,420000.0
5,2.0,1870,7344,1.5,0,0,3,1870,0,1960,0,450000.0
2,1.5,940,5000,1.0,0,0,4,810,130,1925,0,392000.0
4,1.0,1120,2685,1.0,0,0,3,860,260,1939,0,100000.0
3,2.5,1250,1103,3.0,0,2,3,1250,0,2005,0,480000.0
3,1.5,1060,9225,1.0,0,0,4,1060,0,1955,0,212000.0
5,2.5,2410,8960,1.0,0,0,5,1600,810,1978,0,560000.0
5,2.75,2844,3990,2.0,0,0,3,2844,0,2013,0,359950.0
4,2.5,2200,110642,1.0,0,0,5,1330,870,1979,0,535000.0
5,4.0,3460,5400,2.0,0,0,3,2830,630,2012,0,980000.0
2,1.0,1580,2199,2.0,0,2,3,1580,0,1921,1995,720000.0
2,1.0,1520,5400,1.0,0,0,3,920,600,1951,0,619950.0
3,2.5,2260,19821,2.0,0,0,3,2260,0,1994,0,489000.0
4,2.0,1800,2970,1.0,0,0,4,1000,800,1923,0,415000.0
4,2.5,2650,11108,2.0,0,0,3,2650,0,1987,0,672500.0
3,1.0,1000,4171,1.0,0,0,3,1000,0,1985,0,352500.0
4,2.0,2300,8400,1.0,0,0,4,1150,1150,1962,0,258750.0
3,1.0,1080,7000,1.0,0,0,4,1080,0,1916,0,350000.0
3,1.0,902,10464,1.0,0,0,3,902,0,1965,0,152000.0
2,1.0,730,7528,1.0,0,0,3,730,0,1946,0,378500.0
4,1.75,2600,41041,1.5,0,0,4,2600,0,1965,0,1017000.0
3,1.5,1570,6700,1.0,0,0,4,1570,0,1956,0,419000.0
5,3.0,2876,13927,1.0,0,2,4,1970,906,1973,0,895000.0
4,2.25,2290,9546,1.0,0,0,4,1780,510,1976,0,668500.0
2,2.5,1470,2533,2.0,0,0,3,1470,0,2005,0,487000.0
3,3.5,2620,10137,2.0,0,0,3,1970,650,1992,0,538000.0
5,1.5,2680,28014,1.0,0,0,4,1450,1230,1963,0,898000.0
4,2.0,2020,7767,1.0,0,0,3,2020,0,1995,0,315000.0
3,2.5,2100,4440,2.0,0,4,3,2100,0,1945,0,800000.0
3,1.75,1510,8250,1.0,0,0,4,1510,0,1962,0,516130.0
3,2.5,2850,19593,1.5,1,4,3,1790,1060,1978,0,1600000.0
4,2.5,4280,12796,2.0,0,0,3,3400,880,1999,0,1200000.0
4,2.5,3238,9112,1.0,0,2,4,1678,1560,1979,0,355425.0
3,2.5,2740,5925,2.0,0,2,3,2740,0,1913,1992,1157400.0
4,2.5,2020,9600,2.0,0,0,4,2020,0,1954,0,689000.0
3,3.25,1520,1500,3.0,0,0,3,1520,0,2000,0,500000.0
5,2.5,3860,42733,1.0,0,3,4,2300,1560,1955,0,430000.0
4,2.25,1600,15312,1.0,0,0,4,1080,520,1979,0,299500.0
4,2.5,2090,5289,2.0,0,0,3,2090,0,1989,0,349950.0
5,3.25,4020,4500,2.0,0,0,3,3120,900,2010,0,1419000.0
4,2.25,2910,10189,2.0,0,0,3,2910,0,1988,0,998000.0
3,1.0,900,9600,1.0,0,0,4,900,0,1970,0,329000.0
3,1.75,1720,5956,2.0,0,0,3,1720,0,1981,0,575000.0
5,2.25,3030,9430,2.0,0,0,4,2600,430,1961,0,529900.0
4,2.5,3030,10189,1.0,0,0,3,2380,650,2003,0,1470000.0
4,1.75,2190,9400,1.0,0,0,4,1450,740,1962,0,725000.0
3,2.5,1680,5000,2.0,0,0,3,1680,0,1987,0,286000.0
3,2.0,1210,9926,1.0,0,0,4,1210,0,1954,2015,335000.0
3,1.5,1120,7000,1.0,0,0,3,1120,0,1955,0,395300.0
4,2.75,3180,13348,2.0,0,0,3,3020,160,2004,0,510000.0
3,1.0,920,7500,1.0,0,0,4,920,0,1970,0,203000.0
2,1.0,700,8301,1.0,0,0,3,700,0,1953,0,248000.0
3,2.25,2540,7216,2.0,0,0,3,2540,0,1991,0,265000.0
4,1.5,2100,4560,1.5,0,0,4,2100,0,1912,0,1000000.0
3,1.0,1540,24500,1.5,0,0,3,1540,0,1949,0,1000000.0
3,2.0,1420,9828,1.0,0,0,4,1420,0,1990,0,241400.0
4,1.75,1450,10074,1.0,0,0,4,1450,0,1966,0,309950.0
3,1.75,1550,4057,1.0,0,0,3,830,720,1945,0,294010.0
3,2.25,1920,9672,2.0,0,0,4,1920,0,1984,0,345000.0
3,2.25,1920,9672,2.0,0,0,4,1920,0,1984,0,625000.0
4,2.5,2510,4543,2.0,0,0,3,2510,0,2002,0,660000.0
2,2.0,1660,4500,1.0,0,0,3,1660,0,2003,0,559000.0
4,3.25,3990,9786,2.0,0,0,3,3990,0,2004,0,866000.0
3,2.0,2350,5700,1.5,0,0,4,1810,540,1939,0,770000.0
3,1.5,1350,7827,1.0,0,0,4,1350,0,1968,0,259950.0
5,2.75,2980,9838,1.0,0,0,3,1710,1270,1968,0,352000.0
5,4.75,6390,13180,2.0,0,0,3,4560,1830,1940,0,2466350.0
3,2.0,1590,10229,1.0,0,0,3,1590,0,1966,0,395000.0
4,1.75,1400,6650,1.5,0,0,4,1400,0,1942,0,276500.0
3,2.25,1880,100623,1.5,0,0,3,1880,0,1987,2007,530000.0
4,3.25,3500,10260,2.0,0,0,3,3500,0,1987,0,798000.0
2,2.0,1370,5756,1.0,0,0,3,1370,0,1986,0,380000.0
4,2.5,2810,10433,2.0,0,0,3,2810,0,2001,0,350000.0
3,2.5,2220,6049,2.0,0,0,4,2220,0,1990,0,325000.0
3,2.5,2110,4549,2.0,0,0,4,2110,0,1989,0,336000.0
3,2.25,1720,17235,1.0,0,0,4,1440,280,1974,0,286900.0
5,2.25,1780,7245,1.0,0,0,4,1330,450,1976,0,472000.0
3,1.75,1410,8100,2.0,0,0,3,1410,0,1985,0,263000.0
3,3.0,2110,4000,1.0,0,2,4,1110,1000,1965,0,565000.0
3,2.5,2700,8444,2.0,0,0,3,2700,0,1992,0,765000.0
3,2.25,2610,9409,1.0,1,4,4,2610,0,1963,0,1517000.0
3,2.0,1660,8174,1.0,0,0,3,830,830,1981,0,405000.0
4,3.5,4570,16219,2.0,0,0,3,4570,0,2002,0,1098000.0
3,3.0,3760,188760,1.0,0,0,4,2640,1120,1979,0,555000.0
3,2.5,1610,3516,2.0,0,0,3,1610,0,2006,0,305000.0
3,2.25,1740,9370,1.0,0,0,3,1390,350,1992,0,289950.0
5,3.5,3530,218472,2.0,0,0,3,2380,1150,1999,0,487500.0
